id,ident,type,name,latitude_deg,longitude_deg,elevation_ft
340329,UA-0134,closed,Chervonyi Chaban Airfield,46.18,33.5934,
340330,UA-0135,small_airport,Pryvillia Airfield,46.1497,33.4064,
340331,UA-0136,small_airport,Lazume Airfield,46.0838,32.5075,3.0
340332,UA-0137,small_airport,Bekhtery Airfield,46.232,32.292,14.0
340333,UA-0138,closed,Oleksiivka Airfield,46.2626,32.218,
341519,UA-0139,heliport,Kyiv Challenge Heliport,50.40645,30.57943,
341520,UA-0140,heliport,Kyiv Challenge Heliport,50.40645,30.57943,
342019,UA-0141,small_airport,Luhansk Aviation Sports Club Airfield,48.50259,39.150295,545.0
342020,UA-0142,heliport,Lysychansk Heliport,48.9323,38.4097,433.0
342021,UA-0143,small_airport,Blagodatnoye Delta-Paradrome,47.9042,38.5194,575.0
342082,UA-0144,small_airport,Borodyanka Aerodrome,50.6661,29.9329,476.0
342089,UA-0145,small_airport,Chernihiv West Airfield,51.5196,30.955,509.0
342153,UA-0146,small_airport,Aeroclub Swallow,48.81223,26.022577,873.0
342212,UA-0147,heliport,Yuzhne Heliport,46.61731,31.11865,119.0
342216,UA-0148,closed,Oleksandrivka Airfield,46.3069,31.9753,3.0
342217,UA-0149,heliport,Mriya Resort Helipad,44.3977,33.94168,251.0
342218,UA-0150,heliport,Internal Affairs Ministry Dacha Helipad,44.40043,33.92258,182.0
342219,UA-0151,heliport,Demetrynskaya Street Helipad,44.5097,33.6069,305.0
342220,UA-0152,heliport,Orlinovsky Helipad,44.4207,33.6741,348.0
342221,UA-0153,heliport,State House #9 (Oliva) Heliport,44.4074,33.8539,184.0
342222,UA-0154,heliport,State House #8 (Berehove) Heliport,44.4045,33.8663,
342223,UA-0155,heliport,GK Tavriya Resort Seaside Helipad,44.4043,33.8779,
342224,UA-0156,heliport,GK Tavriya Resort Heliport,44.40605,33.88245,430.0
342225,UA-0157,heliport,Naberezhnaya Helipad,44.39893,33.9192,16.0
342226,UA-0158,heliport,Oreanda Heliport,44.4513,34.1293,479.0
342227,UA-0159,heliport,Pension Wisteria Helipad,44.461824,34.145346,125.0
342228,UA-0160,heliport,Massandra Palace Heliport,44.5145,34.2039,971.0
342229,UA-0161,heliport,Artek Heliport,44.56059,34.307563,335.0
342230,UA-0162,heliport,Partenit Heliport,44.586,34.3396,374.0
342231,UA-0163,heliport,Profug Heliport,44.6511,34.3995,269.0
351106,UA-0164,heliport,Reni Heliport,45.42554,28.29038,26.0
351110,UA-0165,closed,Frumushyka Airstrip,46.29002,29.40827,436.0
351111,UA-0166,heliport,Frumushyka Heliport,46.29598,29.41779,418.0
351112,UA-0167,heliport,Yuzhniy Heliport,44.57702,33.49612,278.0
351113,UA-0168,small_airport,Chaplynka Airport,46.34539,33.54191,72.0
351114,UA-0169,small_airport,Vesele Airport,47.0369,34.91204,253.0
351115,UA-0170,small_airport,Shyroke Airport,46.94635,34.91222,238.0
351422,UA-0171,small_airport,Prymors'k Airport,46.7441,36.32766,89.0
351423,UA-0172,small_airport,Korsak Airport,46.7513,35.6342,115.0
352972,UA-0173,small_airport,Hlukhiv Airport,51.68335,33.87135,577.0
353018,UA-0174,heliport,Zmiyinyy Island Helipad,45.255778,30.201306,
353019,UA-0175,closed,Holubivka Airfield,48.63034,38.67211,672.0
353023,UA-0176,heliport,Yalta North Helipad,44.511515,34.155678,
353281,UA-0177,small_airport,Ximik Airport,47.34706,35.142817,300.0
353282,UA-0178,closed,Mala Bilozerka Airport,47.268353,34.962648,246.0
353372,UA-0179,heliport,Mamalyha Heliport,48.2477,26.58473,377.0
35070,UA-1901,closed,Sambir Air Base,49.54999923706055,23.334999084472656,860.0
35087,UA-2644,small_airport,Starokostiantyniv Air Base,49.74829864501953,27.27330017089844,873.0
34982,UA-2904,small_airport,Dubno Air Base,50.45000076293945,25.83329963684082,735.0
35006,UA-3578,small_airport,Konotop Air Base,51.25,33.1500015259,476.0
35045,UA-3730,closed,Okhtyrka Air Base,50.306,35.02,489.0
35016,UA-3897,closed,Lebedyn Air Base,50.549999,34.533298,476.0
35108,UA-6118,small_airport,Vasylkiv Air Base,50.23329925537109,30.299999237060547,673.0
35109,UA-6709,closed,Velyka Krucha Air Base,50.1500015259,32.5332984924,384.0
35061,UA-7707,small_airport,Pryluki Air Base,50.56669998168945,32.31669998168945,449.0
35089,UA-8143,small_airport,Stryi Air Base,49.24330139160156,23.786699295043945,1024.0
34991,UA-8322,closed,Horodnia Air Base,51.883767,31.645489,489.0
35022,UA-8381,closed,Liubsha Air Base,49.2883,24.198299,807.0
35028,UA-8984,small_airport,Lutsk Air Base,50.7886830253,25.3482913971,640.0
35051,UA-9155,small_airport,Ovruch Air Base,51.271366119384766,28.720836639404297,528.0
34999,UA-9861,small_airport,Zhovtneve Air Base,50.9109992980957,24.45199966430664,699.0
3549,UA30,medium_airport,Batken Airport,40.042899,70.83784,3517.0
3964,UA34,small_airport,Chardara Airport,41.2765007019043,67.97100067138672,709.0
3966,UA36,small_airport,Lugovoy Airport,42.972565,72.728051,2130.0
26413,UA66,small_airport,Chirchik Airport,41.51679992675781,69.57540130615234,2296.0
6421,UAAA,large_airport,Almaty International Airport,43.3521,77.040497,2234.0
6422,UAAH,medium_airport,Balkhash Airport,46.8932991027832,75.00499725341797,1446.0
41853,UAAR,small_airport,Boralday Airport,43.352052,76.883039,2313.0
41868,UAAT,medium_airport,Taldykorgan Airport,45.12255,78.442758,1925.0
319057,UABA,small_airport,Burana Airport,42.753693,75.33263,
6423,UACC,large_airport,Nursultan Nazarbayev International Airport,51.022202,71.466904,1165.0
31768,UACK,medium_airport,Kokshetau Airport,53.329102,69.594597,900.0
32495,UACP,medium_airport,Petropavl Airport,54.774702,69.183273,453.0
320002,UACS,small_airport,Stepnogorsk Airport,52.326747,71.855652,1060.0
6424,UADD,medium_airport,Taraz Airport,42.85359954833984,71.30359649658203,2184.0
301736,UAE,small_airport,Mount Aue Airport,-6.23416666667,144.664722222,4250.0
41661,UAFG,small_airport,Cholpon-Ata Airport,42.64948,77.058381,5420.0
46646,UAFI,small_airport,Isfana Airport,39.8247374413,69.5688199997,4625.0
6425,UAFL,medium_airport,Issyk-Kul International Airport,42.585584,76.701181,5425.0
6426,UAFM,large_airport,Manas International Airport,43.0612983704,74.4776000977,2058.0
6427,UAFO,medium_airport,Osh Airport,40.6090011597,72.793296814,2927.0
32496,UAFP,small_airport,Karakol Airport,42.5080986023,78.4077987671,5590.0
6428,UAFW,medium_airport,Kant Air Base,42.85319900512695,74.84649658203125,2549.0
46647,UAFZ,small_airport,Kazarman Airport,41.4102908129,74.044418335,4298.0
6429,UAII,medium_airport,Shymkent Airport,42.364200592041016,69.47889709472656,1385.0
337747,UAIT,large_airport,Hazrat Sultan International Airport,43.313126,68.549881,1.0
6430,UAKD,medium_airport,Zhezkazgan Airport,47.708302,67.733299,1250.0
6431,UAKK,medium_airport,Sary-Arka Airport,49.670799,73.334396,1765.0
44335,UAON,medium_airport,Yubileyniy Airfield,46.052421,63.249185,328.0
31794,UAOO,small_airport,Kyzylorda Airport,44.706902,65.592499,433.0
6432,UARR,medium_airport,Uralsk Airport,51.15079879760742,51.54309844970703,125.0
32501,UASA,medium_airport,Ayaguz Airport,47.91859817504883,80.45279693603516,2119.0
41886,UASB,medium_airport,Ekibastuz Airport,51.59099960327149,75.21499633789062,621.0
6433,UASK,medium_airport,Ust-Kamenogorsk Airport,50.036571,82.493477,939.0
6434,UASP,medium_airport,Pavlodar Airport,52.19499969482422,77.07389831542969,410.0
6435,UASS,medium_airport,Semipalatinsk Airport,50.351295,80.234398,761.0
318183,UASZ,small_airport,Zaysan Airport,47.487491,84.887675,1877.0
32502,UATA,small_airport,Aralsk Airport,46.829607,61.607787,223.0
6436,UATE,medium_airport,Aktau Airport,43.860093,51.09086,73.0
6437,UATG,medium_airport,Atyrau International Airport,47.122559,51.819321,-72.0
44391,UATR,medium_airport,Shalkar Airport,47.904999,59.619999,561.0
6438,UATT,medium_airport,Aktobe Airport,50.2458,57.206699,738.0
351217,UATZ,small_airport,Tengiz Airport,46.30331,53.4275,-78.0
30668,UAUR,small_airport,Arkalyk North Airport,50.31859970092773,66.95279693603516,1266.0
319622,UAUT,small_airport,Turgay Airport,49.632395,63.4703,445.0
6439,UAUU,medium_airport,Kostanay West Airport,53.20690155029297,63.55030059814453,595.0
73,UB12,medium_airport,Nasosnaya Air Base,40.591599,49.5574,-13.0
74,UB13,medium_airport,Stepanakert Airport,39.901402,46.786999,2001.0
75,UB14,medium_airport,Kyurdamir Air Base,40.27360153198242,48.16360092163086,-35.0
76,UB16,small_airport,Balakan Airport,41.733048,46.355677,935.0
77,UB18,medium_airport,Baku Kala Air Base,40.40660095214844,50.20019912719727,40.0
35339,UBBA,small_airport,Akstafa Airport,41.123616,45.420793,1085.0
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.46749877929688,50.04669952392578,10.0
6441,UBBG,medium_airport,Ganja International Airport,40.737701,46.3176,1083.0
72,UBBL,small_airport,Lankaran International Airport,38.757919,48.807042,30.0
6442,UBBN,medium_airport,Nakhchivan Airport,39.18880081176758,45.45840072631836,2863.0
300740,UBBQ,medium_airport,Gabala International Airport,40.808617,47.725389,935.0
43883,UBBY,medium_airport,Zaqatala International Airport,41.557823,46.669464,1279.0
32504,UBEE,small_airport,Yevlakh Airport,40.631901,47.141899,49.0
301982,UBI,small_airport,Buin Airport,-6.72916666667,155.683333333,230.0
7,UD21,small_airport,Arzni Airport,40.294102,44.564602,4416.0
6443,UDLS,small_airport,Stepanavan Airport,41.048500061,44.3372001648,4836.0
6444,UDSG,medium_airport,Shirak International Airport,40.750401,43.859299,5000.0
6445,UDYE,medium_airport,Erebuni Airport,40.1221008301,44.465000152600005,2948.0
6446,UDYZ,large_airport,Zvartnots International Airport,40.1473007202,44.3959007263,2838.0
319868,UEAT,small_airport,Chumpu-Kytyl Airport,65.371234,143.167048,1240.0
32507,UEBB,small_airport,Batagay Airport,67.648002624512,134.69500732422,696.0
319869,UEBC,heliport,Batagay Hospital Heliport,67.6501,134.6005,434.0
319870,UEBE,closed,Tenkeli Airport,70.1643,140.7073,465.0
319866,UEBG,small_airport,Lake Khaiyr Airport,70.8083,133.5059,115.0
319867,UEBK,small_airport,Kular Airport,70.59566,134.509293,1100.0
32508,UEBN,small_airport,Nizhneyansk Airport,71.43699645996094,136.19000244140625,20.0
314969,UEBS,small_airport,Sakkyryr Airport,67.792,130.394,1686.0
44859,UEBT,small_airport,Ust-Kuyga Airport,70.011002,135.645004,327.0
43675,UEBW,small_airport,Verkhoyansk Airport,67.54309844970703,133.3988037109375,
319881,UECD,closed,Drilling Rig 363/2 Helipad,59.91494,110.14186,1148.0
327559,UECT,small_airport,Talakan Airport,59.876389,111.044444,1329.0
335170,UEDB,small_airport,Kulun-Elbyut Airport,66.794851,142.727423,
335164,UEDK,small_airport,Desku Airport,68.363387,144.51725,125.0
319880,UEDN,small_airport,Horula Airfield,63.9622,118.644602,820.0
30617,UEEA,small_airport,Aldan Airport,58.60279846191406,125.40899658203124,2241.0
335171,UEED,small_airport,Sebyan-Kyuyol Airport,65.292822,129.991865,
6447,UEEE,medium_airport,Yakutsk Airport,62.093299865722656,129.77099609375,325.0
335172,UEEG,small_airport,Chagda Airport,58.756895,130.6071,
335173,UEEJ,small_airport,Kobyay Airport,63.568351,126.512203,
335174,UEEQ,small_airport,Sanyyakhtakh Airport,60.58802,124.04779,
335175,UEEX,small_airport,Bel'kachi Airport,59.169249,131.91988,
335176,UEGT,small_airport,Sobolokh Airport,66.255869,143.323603,
335166,UEKG,small_airport,Kuberganya Airport,67.765668,144.509096,
335177,UEKO,small_airport,Delgey Airport,59.907533,118.649383,
335163,UEKU,small_airport,Kutana Airport,59.028719,131.788731,
335165,UEKY,small_airport,Keng-Kyuyol Airport,68.076828,145.985126,
5751,UELL,medium_airport,Chulman Airport,56.913898468018,124.91400146484,2812.0
335178,UELT,small_airport,Torgo Airport,58.44634,119.504728,
32509,UEMA,medium_airport,Moma Airport,66.450861,143.261551,656.0
335179,UEMC,small_airport,Khatyngnakh Airport,67.489845,152.575679,
335180,UEMD,small_airport,Chagda Airport,63.371467,125.54296,
335181,UEME,small_airport,Tyaya Airport,63.689242,125.985031,
42979,UEMM,medium_airport,Magan Airport,62.103484,129.545288,577.0
335182,UEMN,small_airport,Syagannakh,68.372322,143.619676,
32510,UEMO,medium_airport,Olyokminsk Airport,60.397499,120.471001,656.0
335183,UEMR,small_airport,Aryktakh Airport,63.561388,125.255277,
315295,UEMS,small_airport,Sangar Airport,63.9594,127.42,200.0
44662,UEMT,medium_airport,Ust-Nera Airport,64.550003051758,143.11500549316,1805.0
44668,UEMU,small_airport,Ust-Maya Airport,60.356998443604,134.43499755859,561.0
335184,UENH,small_airport,Yatek Airport,63.720041,124.187007,
43673,UENI,small_airport,Verkhnevilyuisk Airport,63.458057403564,120.26916503906,411.0
42978,UENK,medium_airport,Kyzyl-Syr Airport,63.8849983215332,122.7770004272461,331.0
32511,UENN,small_airport,Nyurba Airport,63.294998,118.336998,394.0
335185,UENO,small_airport,Chapayevo Airport,60.133212,117.13872,
35092,UENS,small_airport,Suntar Airport,62.185001373291,117.63500213623,452.0
335186,UENU,small_airport,Sayylyk Airport,63.852094,123.846388,333.0
43006,UENW,medium_airport,Vilyuisk Airport,63.75666809082,121.69333648682,361.0
335187,UEOA,small_airport,Macha Airport,59.900692,117.597742,
335188,UEOQ,small_airport,Tyanya Airport,59.05574,119.780331,
335189,UEOT,small_airport,Tokko Airport,59.978294,119.851098,
335190,UEOU,small_airport,Uritskoye Airport,60.558207,122.430611,
335191,UEQC,small_airport,Ezhantsy Airport,60.480888,135.146577,
335192,UEQK,small_airport,Kyuptsy Airport,60.858792,135.308905,
323215,UEQM,small_airport,Ust-Mil Airstrip,59.631249,133.089694,
315334,UEQN,small_airport,Allakh-Yun Airport,61.1431,138.0313,1940.0
43663,UERA,medium_airport,Aykhal Airport,65.959197998047,111.54650115967,
32512,UERL,medium_airport,Lensk Airport,60.7206001282,114.825996399,801.0
44597,UERO,small_airport,Olenyok Airport,68.514999,112.480003,847.0
6448,UERP,medium_airport,Polyarny Airport,66.4003982544,112.029998779,1660.0
6449,UERR,medium_airport,Mirny Airport,62.534698486328125,114.03900146484376,1156.0
44870,UERS,medium_airport,Saskylakh Airport,71.927902,114.080002,
32513,UERT,small_airport,Vitim Airport,59.458,112.563004,610.0
315337,UESA,closed,Andryushkino Airport,69.171971,154.455067,26.0
335193,UESC,small_airport,Berezovka Airport,67.120183,156.589766,
43667,UESG,medium_airport,Belaya Gora Airport,68.556227,146.22784,118.0
335194,UESH,small_airport,Argakhtakh Airport,68.443333,153.362222,
316761,UESK,medium_airport,Srednekolymsk Airport,67.4805,153.7364,60.0
335195,UESL,small_airport,Sylgy-Ytar Airport,67.848145,154.838862,
32514,UESO,medium_airport,Chokurdakh Airport,70.62310028076172,147.90199279785156,151.0
335196,UESR,small_airport,Tumat Airport,70.72611,139.235833,
30870,UESS,medium_airport,Cherskiy Airport,68.7406005859375,161.33799743652344,20.0
6450,UEST,medium_airport,Tiksi Airport,71.697700500488,128.90299987793,26.0
42980,UESU,medium_airport,Zyryanka Airport,65.7485,150.8889,140.0
335197,UESV,small_airport,Svatay Airport,68.057338,151.79625,
335198,UESX,small_airport,Aleko-Kyuyol Airport,68.676693,151.873798,
335199,UESY,small_airport,Abyy Airport,68.400997,145.094419,
335200,UESZ,small_airport,Kazachye Airport,70.746294,136.179271,
43679,UEWD,small_airport,Dzhargalakh Airport,67.2672,130.5319,1400.0
335201,UEWO,small_airport,Kudu-Kyuyol Airport,59.460858,121.334896,
335167,UEYR,small_airport,Sasyr Airport,65.162269,147.073803,
313726,UG-0001,small_airport,Kisoro Airport,-1.2837,29.7197,6200.0
315271,UG-0002,small_airport,Savannah Airstrip,-0.7165,29.6997,3600.0
315276,UG-0003,small_airport,Mutukula Airport,-0.9273,31.4417,3820.0
315278,UG-0004,small_airport,Nakasongola Airport,1.4077,32.4642,3565.0
318430,UG-0005,small_airport,Koboko Airport,3.409147,30.969793,
318431,UG-0006,small_airport,Kalongo Airport,3.044704,33.379279,
318930,UG-0007,small_airport,Chobe Safari Lodge Airport,2.239199,32.14468,3140.0
318931,UG-0008,small_airport,Matany Airstrip,2.449456,34.396493,3895.0
319083,UG-0009,small_airport,Lake Albert Lodge Airstrip,1.47099,30.93749,
319084,UG-0010,small_airport,Buhuka Airport,1.246181,30.747939,
319085,UG-0011,small_airport,Buseruka Airport,1.555726,31.094862,
319086,UG-0012,small_airport,Butiaba Airport,1.80863,31.342983,
354058,UG-0013,closed,Hoima International Airport (under construction),1.448544,31.073214,3510.0
35165,UG-OYG,small_airport,Moyo Airport,3.6444001197815,31.762762069702,3250.0
3086,UG0U,medium_airport,Gudauta Air Base,43.104,40.5793,79.0
78,UG11,medium_airport,Dollyar Air Base,40.8876,45.957001,1099.0
3085,UG22,medium_airport,Tbilisi Marneuli Air Base,41.459202,44.783199,1305.0
3087,UG24,medium_airport,Tbilisi Soganlug Air Base,41.649200439453125,44.9364013671875,1250.0
3088,UG25,closed,Telavi Kurdgelauri Airport,41.9533996582,45.5079994202,1489.0
3089,UG26,small_airport,Kutaisi West Airport,42.24860000610352,42.624698638916016,384.0
3090,UG27,medium_airport,Vaziani Air Base,41.62799835205078,45.030799865722656,1460.0
3091,UG28,medium_airport,Bolshiye Shiraki Air Base,41.37950134277344,46.3672981262207,1795.0
25240,UGB,small_airport,Ugashik Bay Airport,57.424052,-157.74479,132.0
44384,UGEJ,closed,Jermuk Airport,39.823666,45.67327,
6451,UGKO,medium_airport,David the Builder Kutaisi International Airport,42.176768,42.482393,223.0
45187,UGMM,closed,Mukhrani Airport,41.916,44.566,1807.0
315702,UGMS,small_airport,Mestia Queen Tamar Airport,43.053597,42.749012,4778.0
45186,UGSA,small_airport,Natakhtari Airfield,41.921737,44.712166,
6452,UGSB,medium_airport,Batumi International Airport,41.6102981567,41.5997009277,105.0
3092,UGSS,medium_airport,Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101,53.0
6453,UGTB,large_airport,Tbilisi International Airport,41.6692008972,44.95470047,1624.0
323629,UHAC,small_airport,Chuvanskoye Airport,65.172163,167.952484,644.0
315335,UHAO,heliport,Anadyr Heliport,64.716619,177.463081,32.0
323631,UHAR,small_airport,Krasneno Airport,64.630631,174.781866,52.0
323630,UHAW,small_airport,Vayegi Airport,64.167442,171.057887,131.0
44365,UHB1,medium_airport,Birofeld Air Base,48.459999084472656,132.66000366210938,
315291,UHBA,small_airport,Arkhara Airport,49.4165,130.0673,420.0
6454,UHBB,medium_airport,Ignatyevo Airport,50.42539978027344,127.41200256347656,638.0
43687,UHBE,small_airport,Zeya Airport,53.687023,127.090972,
31520,UHBI,small_airport,Magdagachi Airport,53.472467,125.798094,1211.0
346954,UHBJ,closed,Sofiysk Airport,52.252622,133.962878,
321903,UHBN,small_airport,Novokievsky Uval Airport,51.6603,128.9329,591.0
335062,UHBO,small_airport,Oktyabrskiy Airport,53.004403,128.662691,1070.0
32516,UHBP,small_airport,Ekimchan Airport,53.07609939575195,132.9510040283203,1781.0
42915,UHBS,small_airport,Svobodny Airport,51.45500183105469,128.09832763671875,600.0
32490,UHBW,small_airport,Tynda Airport,55.284199,124.778999,2001.0
321901,UHBX,small_airport,Gornyy Airport,54.653452,128.455903,1363.0
324924,UHDW,small_airport,Vankarem Airport,67.838719,-175.8494283,3.0
321902,UHHG,small_airport,Bomnak Airfield,54.71275,128.8577,1199.0
6455,UHHH,medium_airport,Khabarovsk Novy Airport,48.528338,135.188588,244.0
324923,UHHO,small_airport,Troitskoye Airport,49.444833,136.571033,93.0
44856,UHHT,small_airport,Khabarovsk MVL Airport,48.525484,135.152478,262.0
44615,UHHY,small_airport,Chumikan Airport,54.69599914550781,135.28599548339844,
43691,UHJI,small_airport,Icha Airport,55.595402,155.619003,
44367,UHK1,small_airport,Kalinka Airport,48.407329,135.411571,151.0
44857,UHK2,small_airport,Garovka Air Base,48.395946,135.223477,290.0
32517,UHKD,medium_airport,Dzemgi Airport,50.60559844970703,137.08099365234375,89.0
43011,UHKG,medium_airport,Kamenny Ruchey Naval Air Base,49.23570251464844,140.19309997558594,659.0
31790,UHKK,medium_airport,Komsomolsk-on-Amur Airport,50.40900039672852,136.9340057373047,92.0
43866,UHKM,medium_airport,Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348,768.0
339935,UHKP,small_airport,Sovetskaya Gavan (Postovaya) Airport,49.0311,140.22678,
6456,UHMA,medium_airport,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,194.0
6457,UHMD,medium_airport,Provideniya Bay Airport,64.37809753417969,-173.2429962158203,72.0
43686,UHME,small_airport,Zaliv Kresta Airport,66.358398,-179.107697,
44659,UHMF,medium_airport,Omsukchan Airport,62.45700073242188,155.7449951171875,1732.0
42960,UHMG,medium_airport,Chaybukha Airport,61.834999084472656,160.54800415039062,207.0
42964,UHMH,closed,Susuman Airport,62.76666641235352,148.14666748046875,2129.0
35040,UHMI,small_airport,Mys Shmidta Airport,68.86830139160156,-179.3730010986328,20.0
44473,UHMK,medium_airport,Keperveem Airport,67.845001,166.139999,623.0
42925,UHML,small_airport,Lavrentiya Airport,65.580426,-170.999177,30.0
6458,UHMM,medium_airport,Sokol Airport,59.9109992980957,150.72000122070312,574.0
44610,UHMN,small_airport,Omolon Airport,65.23999786376953,160.5399932861328,
44660,UHMO,small_airport,Markovo Airport,64.665088,170.429782,
6459,UHMP,medium_airport,Pevek Airport,69.783302,170.597,11.0
32518,UHMR,small_airport,Beringovskiy Airport,63.02,179.292999,3.0
42963,UHMS,medium_airport,Seymchan Airport,62.920780181884766,152.4227752685547,679.0
42961,UHMT,medium_airport,Magadan-13 Airport,59.62329864501953,150.9219970703125,164.0
42962,UHMW,medium_airport,Severo-Evensk Airport,61.921786,159.229059,
324631,UHMZ,small_airport,Wrangel Island Airport,70.945356,-179.5,112.0
42941,UHNA,small_airport,Munuk Airport,56.4321,138.0449,15.0
45189,UHNB,small_airport,Bogorodskoye Airport,52.381041,140.449378,
44611,UHNN,medium_airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,170.0
339653,UHNT,small_airport,Tugur Airport,53.77586,136.83302,
315342,UHOA,small_airport,Arka Airport,60.1012,142.3015,749.0
35177,UHOO,medium_airport,Okhotsk Airport,59.410064697265625,143.05650329589844,
42940,UHPA,small_airport,Ust-Pakhachi Airport,60.556587,169.107707,10.0
308492,UHPD,small_airport,Ossora Airport,59.2236,163.0664,13.0
44861,UHPG,small_airport,Tigil Airport,57.78400039672852,158.72999572753906,430.0
44855,UHPH,small_airport,Khalaktyrka Airport,53.026245,158.721972,
32519,UHPK,small_airport,Ust-Kamchatsk Airport,56.238854,162.689989,200.0
42938,UHPL,medium_airport,Palana Airport,59.08199,159.892316,112.0
42936,UHPM,small_airport,Milkovo Airport,54.68058013916016,158.5485076904297,410.0
339646,UHPN,small_airport,Manily Airport,62.485962,165.338917,
42935,UHPO,heliport,Kozyrevsk Heliport,56.090092,159.876308,331.0
6460,UHPP,medium_airport,Yelizovo Airport,53.16790008544922,158.45399475097656,131.0
32520,UHPT,small_airport,Tilichiki Airport,60.384238,166.02503,7.0
44664,UHPU,small_airport,Ust-Khayryuzovo Airport,57.099706,156.737223,
42937,UHPX,small_airport,Nikolskoye Airport,55.1783332824707,166.04833984375,49.0
339644,UHQO,small_airport,Sobolevo Airport,54.30701,155.973673,
34959,UHSB,small_airport,Burevestnik Airport,44.919998,147.621994,79.0
35126,UHSH,small_airport,Okha Airport,53.517656,142.879772,115.0
319423,UHSI,small_airport,Iturup Airport,45.256389,147.95549,387.0
35125,UHSK,small_airport,Shakhtyorsk Airport,49.1903,142.082993,50.0
41837,UHSM,small_airport,Yuzhno-Kurilsk Mendeleyevo Airport,43.961066,145.684977,584.0
32521,UHSO,small_airport,Zonalnoye Airport,50.6692008972,142.761001587,479.0
6461,UHSS,medium_airport,Yuzhno-Sakhalinsk Airport,46.885461,142.717466,59.0
326733,UHTG,small_airport,Amgu Airport,45.84126,137.673568,10.0
330390,UHTQ,small_airport,Svetlaya Airport,46.541704,138.321703,131.0
44742,UHU1,small_airport,Zolotaya Dolina Air Base,42.959999,133.115005,
330386,UHWE,small_airport,Yedinka Airport,47.178201,138.657357,98.0
313831,UHWK,small_airport,Kavalerovo Airport,44.2726,135.029,730.0
43867,UHWP,small_airport,Plastun Airport,44.814998626709,136.29200744629,66.0
331737,UHWT,small_airport,Terney Airport,45.0825,136.5912,33.0
6462,UHWW,large_airport,Vladivostok International Airport,43.396256,132.148155,59.0
6463,UIAA,medium_airport,Chita-Kadala International Airport,52.026299,113.306,2272.0
325080,UIAB,heliport,Barnaul Heliport,50.3613832,116.4814,2224.0
335246,UIAC,small_airport,Tungukochen Airport,53.538317,115.615139,
42997,UIAE,medium_airport,Krasnokamensk Airport,50.03310775756836,118.06114196777344,2139.0
335243,UIAG,small_airport,Ust'-Karenga Airport,54.441672,116.513894,2223.0
315293,UIAM,heliport,Mogocha Airbase,53.7421,119.7396,2094.0
42998,UIAR,small_airport,Chara Airport,56.913333892822266,118.2699966430664,2201.0
335244,UIAU,small_airport,Yumurchen Airport,53.6195,114.034,
335245,UIAY,small_airport,Usugli Airport,52.659388,115.242634,
6464,UIBB,medium_airport,Bratsk Airport,56.370601654052734,101.697998046875,1610.0
32523,UIBS,small_airport,Ust-Ilimsk Airport,58.13610076904297,102.56500244140624,1339.0
42931,UIBV,medium_airport,Zheleznogorsk Airport,56.487701416015625,104.1060028076172,1946.0
34948,UIIB,small_airport,Belaya Air Base,52.915000915527344,103.5749969482422,1503.0
6465,UIII,medium_airport,Irkutsk International Airport,52.268002,104.389,1675.0
43683,UIIV,small_airport,Zhigalovo Airport,54.79999923706055,105.1500015258789,
32524,UIKB,small_airport,Bodaybo Airport,57.8661003113,114.242996216,919.0
42926,UIKE,small_airport,Yerbogachen Airport,61.2750015259,108.029998779,400.0
32525,UIKK,small_airport,Kirensk Airport,57.773,108.064,840.0
42929,UIKM,small_airport,Mama Airport,58.31333160400391,112.88999938964844,659.0
332617,UIKP,small_airport,Preobrazheniye Airport,42.921698,133.904438,34.0
308489,UINN,small_airport,Nizhneudinsk Airport,54.8894,99.067,1340.0
44741,UIOO,closed,Ust-Ordynskiy Airport,52.82,104.739998,1775.0
42928,UITK,small_airport,Kazachinskaya Airport,56.2801513671875,107.56756591796876,1499.0
42930,UITT,medium_airport,Ust-Kut Airport,56.8567008972168,105.7300033569336,2188.0
43666,UIUB,medium_airport,Bagdarin Airport,54.369009,113.477199,3084.0
32528,UIUN,small_airport,Nizhneangarsk Airport,55.80080032348633,109.59500122070312,1545.0
6466,UIUU,medium_airport,Baikal International Airport,51.808614,107.439652,1690.0
32529,UJAP,small_airport,Ujae Atoll Airport,8.92805957794,165.761993408,29.0
300606,UJN,small_airport,Uljin Airport,36.777049,129.461861,191.0
6417,UK59,small_airport,Chuhuiv Air Base,49.8382,36.641201,453.0
6419,UK61,small_airport,Jagellon Airfield,49.7379,23.6689,895.0
6467,UKBB,large_airport,Boryspil International Airport,50.345001220703125,30.894699096679688,427.0
6468,UKCC,closed,Donetsk Sergei Prokofiev International Airport,48.075072,37.72527,791.0
31774,UKCK,small_airport,Kramatorsk Airport,48.706799,37.630922,646.0
6469,UKCM,medium_airport,Mariupol International Airport,47.07609939575195,37.44960021972656,251.0
44429,UKCS,small_airport,Sievierodonetsk Airport,48.900926,38.54279,236.0
6470,UKCW,medium_airport,Luhansk International Airport,48.4174003601,39.3740997314,636.0
31019,UKDB,closed,Berdyansk Airport,46.814999,36.758099,171.0
