id,ident,type,name,latitude_deg,longitude_deg,elevation_ft
7617,0WI9,small_airport,Mc Manus Hoonch-Na-Shee-Kaw Airport,42.9314002991,-89.3386993408,931.0
7618,0WN0,small_airport,Rucilla's Roost Airport,48.137298583984375,-123.11299896240234,15.0
7619,0WN1,small_airport,Shangri-La Airport,46.75189971923828,-120.60199737548828,1500.0
45908,0WN2,small_airport,Coopers Landing Airport,46.127573,-119.014273,435.0
7621,0WN4,heliport,Olympia Heliport,46.9640007019043,-122.89199829101562,200.0
7622,0WN5,small_airport,Potts Field,42.79970169067383,-88.04869842529297,815.0
7623,0WN6,heliport,L-Z Blue Thunder Heliport,48.952522,-122.818136,75.0
7624,0WN7,heliport,St Elizabeth Hospital Heliport,47.209449,-121.987726,700.0
7625,0WN8,heliport,Sheldon Heliport,47.2510986328125,-116.85199737548828,2129.0
45906,0WN9,small_airport,Wings For Christ Airport,48.430464,-119.486058,1000.0
346234,0WS7,small_airport,Rockdale Airport,42.970979,-89.028482,825.0
45936,0WY0,small_airport,Freedom Air Ranch Airport,43.039722,-111.038056,5698.0
45935,0WY1,small_airport,Dorsey Creek Ranch Airport,44.411111,-108.163333,4017.0
7626,0XA0,heliport,Parkland Hospital Nr 2 Heliport,32.811537,-96.838976,548.0
337658,0XA1,heliport,Kothmann Ranch Heliport,30.678963,-100.130183,2347.0
7628,0XA2,heliport,Fort Duncan Medical Center Heliport,28.713889,-100.454728,884.0
7629,0XA3,heliport,Midstream Freeport Heliport,28.97170066833496,-95.28309631347656,6.0
7630,0XA4,small_airport,Seven Cs Ranch Airport,27.996901,-98.882202,331.0
7631,0XA5,small_airport,74 Ranch Airport,28.68490028381348,-98.38279724121094,320.0
7632,0XA6,heliport,Jaxon Landing Heliport,33.45000076293945,-101.93900299072266,3270.0
7633,0XA7,small_airport,Bar 3 Ranch Airport,30.662345,-97.62276,744.0
7634,0XA8,closed,Ohho Airport,30.27,-98.108299,1340.0
7635,0XA9,heliport,Methodist Mansfield Medical Center Heliport,32.567223,-97.095596,633.0
7636,0XS0,small_airport,Diamond H Ranch Airport,28.400299072265625,-99.55870056152344,511.0
7637,0XS1,small_airport,Rodgers Roost Airport,29.28779983520508,-96.34970092773438,129.0
7638,0XS2,small_airport,John Fields Ranch Airport,30.555675,-100.53084,2342.0
7639,0XS3,heliport,South Texas Project East Heliport,28.792291,-96.041895,32.0
7640,0XS4,heliport,Eds Heliport,33.09170150756836,-96.68609619140624,602.0
7641,0XS5,closed,Southeastern Helicopters Heliport,26.145731,-97.171369,5.0
7642,0XS6,small_airport,Lakeside Beach Airport,30.500841,-98.147448,800.0
7643,0XS7,small_airport,Anacacho Ranch Airport,29.193679,-100.280027,1067.0
7644,0XS8,small_airport,Dunbar Ranch Airport,29.07695,-100.371609,958.0
45852,0XS9,small_airport,French Field,32.13169,-95.33959,540.0
7645,0Y4,small_airport,Lambert Fechter Municipal Airport,43.16419982910156,-95.47000122070312,1452.0
7646,0Y6,small_airport,Lake Mills Municipal Airport,43.41659927368164,-93.5084991455078,1260.0
7647,0Z2,closed,Road Commission Nr 1 Airport,63.10709,-147.542347,2525.0
7648,0Z3,seaplane_base,Shannons Pond Seaplane Base,59.049905,-158.581682,80.0
7649,10AK,small_airport,Hunt Strip,61.592052,-149.677598,200.0
7650,10AL,heliport,North Jackson Hospital Heliport,34.91400146484375,-85.7708969116211,650.0
7651,10AR,heliport,Huntsville Memorial Hospital Heliport,36.09400177001953,-93.74240112304688,1495.0
7652,10AZ,small_airport,Pierce Airport,33.36640167236328,-112.61799621582033,860.0
7653,10CA,heliport,William E Poole Heliport,34.602292,-117.172462,3120.0
7654,10CL,closed,Joe Gottlieb Field,35.368,-119.195,347.0
322689,10CN,heliport,Adventist Health St Helena Heliport,38.543333,-122.475,581.0
7655,10CO,closed,Silkman Farms Inc. Airport,39.4547,-102.212997,4000.0
7656,10D,small_airport,Winsted Municipal Airport,44.95000076293945,-94.06690216064452,1030.0
7657,10F,small_airport,Rosser Ranch Airport,33.0154,-98.626,1112.0
7658,10FA,small_airport,Flying Baron Estates Airport,28.79750061035156,-81.93589782714844,75.0
7659,10FD,small_airport,Seven Feathers Airport,29.00659942626953,-82.40460205078125,68.0
7660,10FL,heliport,Fishermen's Hospital Emergency Helistop,24.710399627685547,-81.09449768066406,5.0
7661,10GA,small_airport,Beaverbrook Aerodrome,33.32509994506836,-84.29830169677734,910.0
7662,10IA,small_airport,Flyers Airport,42.41669845581055,-92.2501983642578,830.0
7663,10ID,small_airport,Flat Top Airstrip,43.49440002441406,-113.9219970703125,5841.0
7664,10II,heliport,Franciscan Health Rensselaer Heliport,40.934997,-87.138159,660.0
7665,10IL,heliport,Riverside Medical Center Heliport,41.12360000610352,-87.88529968261719,620.0
7666,10IN,closed,Squires Airport,39.718399,-85.048897,1000.0
7667,10KS,heliport,University of Kansas Hospital Heliport,39.056277,-94.608892,958.0
7668,10KY,heliport,Southwest Government Center Heliport,38.148399353027344,-85.83689880371094,480.0
7669,10LA,small_airport,Industrial Helicopters Inc. Airport,30.250725,-92.095728,35.0
7670,10LS,closed,G & J Fly A Way Ultralightport,30.046301,-91.994598,20.0
7671,10MA,seaplane_base,Beaver Lake Seaplane Base,42.26259994506836,-72.30699920654297,384.0
328986,10ME,heliport,Penobscot Valley Hospital Heliport,45.348713,-68.516636,368.0
7672,10MI,heliport,Ascension St Mary's Hospital Heliport,43.425969,-83.939356,595.0
7673,10MN,seaplane_base,Lookout Lake Seaplane Base,46.4375,-93.9561004638672,1200.0
7674,10MO,closed,Eckerts Airstrip,38.914501,-91.704301,839.0
7675,10MS,heliport,Daniel Emergency Response Team Heliport,30.53030014038086,-88.55889892578125,20.0
7676,10MT,small_airport,Hoolie Airport,47.83330154418945,-106.48400115966795,2526.0
7677,10MU,heliport,Freeman Neosho Hospital Heliport,36.865843,-94.369848,1110.0
7678,10NC,small_airport,Johnston Farm Airport,36.34310150146485,-77.5093994140625,60.0
7679,10ND,small_airport,Smith Strip,47.1875,-102.36199951171876,2200.0
7680,10NE,closed,St Joseph Hospital Heliport,41.265598,-95.954498,1130.0
7681,10NH,heliport,Clark Heliport,42.87409973144531,-71.17970275878906,320.0
7682,10NJ,heliport,St Francis M C Helistop,40.21839904785156,-74.73880004882812,55.0
346195,10NK,heliport,Glens Falls Hospital Heliport,43.307336,-73.646211,328.0
330693,10NR,heliport,Atrium Health Union Heliport,34.976678,-80.522055,581.0
7683,10NY,closed,Beaver Meadow Heliport,43.368999,-75.159599,1195.0
7684,10OH,small_airport,Zoellner Airport,41.402517,-82.629333,617.0
7685,10OK,small_airport,Hickory Hills Airport,35.16669845581055,-97.21700286865234,1175.0
7686,10OR,closed,Stevens Mountain Airport,45.781241,-123.221612,1000.0
7687,10PA,heliport,Piac Heliport,39.86259841918945,-75.31050109863281,8.0
7688,10PN,heliport,One Meridian Plaza Heliport,39.93069839477539,-75.24410247802734,560.0
351171,10SC,heliport,Hartness Heliport,34.840013,-82.252927,890.0
326562,10SD,heliport,Wanblee Health Center Heliport,43.563836,-101.660223,2654.0
7689,10TA,heliport,Bear Creek Heliport,29.792200088500977,-95.63490295410156,100.0
7690,10TE,small_airport,Gottwald Field,29.682746,-97.25288,440.0
7691,10TN,small_airport,Flatwood Field,36.0718994140625,-86.35440063476562,600.0
7692,10TS,closed,Saint's Strip Ultralightport,29.5525,-98.103104,980.0
7693,10TX,heliport,SMC Aerospace Heliport,27.8447,-97.2239,15.0
45863,10UT,heliport,Gilbert Development Corp Heliport,37.172778,-113.434444,3300.0
7694,10VA,small_airport,Nashs Airport,37.38629913330078,-78.81310272216797,785.0
328506,10VG,heliport,WAVY TV Heliport,36.829702,-76.298344,20.0
7695,10WA,closed,Mullan Hill Airport,47.5546,-117.413001,2310.0
7696,10WI,small_airport,Buds Landing Airport,45.11579895019531,-88.18949890136719,850.0
45941,10WY,small_airport,Willow Creek Ranch Airport,43.423333,-106.823611,5521.0
345772,10XA,small_airport,Sterling Airport,28.680794,-96.661647,30.0
7697,10XS,small_airport,Flying S Air Ranch Airport,31.77949905395508,-98.9093017578125,1447.0
7698,11AK,small_airport,Rocking T Ranch Airport,64.001932,-145.501585,1190.0
7699,11AL,heliport,Ech Stagefield Army Heliport,31.393699645996094,-85.75150299072266,268.0
7700,11AR,heliport,CHI St. Vincent Hospital Hot Springs Heliport,34.468846,-93.065766,558.0
7701,11AZ,small_airport,Whetstone Airport,31.683588,-110.290053,4250.0
7702,11CA,small_airport,Turner Field,36.673301696777344,-119.72200012207033,300.0
7703,11CL,small_airport,Hansen Airport,34.630001068115234,-117.65299987792967,2885.0
322667,11CN,heliport,Shasta Regional Medical Center Heliport,40.585116,-122.387976,622.0
7704,11CO,closed,Channel 7 Heliport,39.7253,-104.984,5300.0
7705,11FA,small_airport,B & L Farms Airport,25.582892,-80.498993,9.0
7706,11FD,heliport,North Okaloosa Medical Center Heliport,30.734808,-86.562293,230.0
7707,11FL,small_airport,Williams Field,30.043724,-81.885217,88.0
7708,11G,closed,Johnson Field,42.921101,-82.585501,630.0
7709,11GA,closed,De Kalb General Hospital Heliport,33.7897,-84.282204,1012.0
7710,11GE,heliport,Apple 1 Heliport,34.26029968261719,-84.06639862060547,1273.0
345652,11IA,small_airport,Koch Field,42.349636,-92.513316,988.0
7711,11ID,closed,Riddle Airport,42.185504,-116.112999,5356.0
7712,11II,small_airport,Atterbury Field (Camp Atterbury),39.3417015076,-86.0305023193,710.0
7713,11IL,heliport,Presence St Mary's Hospital - Kankakee Heliport,41.120718,-87.873075,610.0
7714,11IN,small_airport,Jr's Airport,39.81890106201172,-86.53810119628906,950.0
7715,11IS,heliport,St Anthony Memorial Hospital Heliport,39.125,-88.55059814453125,593.0
7716,11KS,closed,Sheller's Airport,39.116695,-95.148904,1090.0
7717,11KY,heliport,Southwest Hospital Heliport,38.11589813232422,-85.83609771728516,500.0
7718,11LA,seaplane_base,Tiger Pass Seaplane Base,29.2588005065918,-89.35299682617188,
7719,11LL,small_airport,Thacker Airport,40.722514,-88.769108,720.0
7720,11LS,small_airport,Jasmine Hill Airport,30.976321,-92.56888,120.0
7721,11M,small_airport,Fulton-Itawamba County Airport,34.35200119018555,-88.3772964477539,450.0
7722,11MA,small_airport,Bulljump Airport,41.80730056762695,-70.7583999633789,60.0
7723,11MD,small_airport,Tim's Airport,38.42002,-75.63168,42.0
7724,11MI,heliport,Wagner's Landing Heliport,42.738399505615234,-83.4374008178711,975.0
7725,11MN,closed,Sixberry's Landing Seaplane Base,47.6777,-93.048203,1372.0
7726,11MO,small_airport,Redgate Ranch Airport,38.90169906616211,-91.63520050048828,820.0
326133,11MT,small_airport,Lammers Airport,46.462777,-109.490555,4098.0
323292,11MU,small_airport,Rocky Top Airfield,36.657916,-92.465578,1273.0
7727,11N,small_airport,Candlelight Farms Airport,41.56679916381836,-73.46620178222656,675.0
7728,11NC,heliport,Sprint/Midatlantic Telecom Heliport,36.02149963378906,-78.5188980102539,427.0
7729,11NE,small_airport,Kaan Airport,42.442501068115234,-103.91600036621094,4650.0
7730,11NJ,heliport,Southdown Heliport,40.64070129394531,-74.66419982910156,128.0
7731,11NK,small_airport,Hop House Airpark,42.91389846801758,-74.61170196533203,530.0
321977,11NR,heliport,Dosher Heliport,33.9280833,-78.0203889,19.0
7732,11NY,closed,Saikkonen Airport,42.209162,-76.448979,969.0
7733,11OA,small_airport,Hide-A-Way Hills Resort Airport,39.64310073852539,-82.466796875,780.0
7734,11OG,small_airport,Unity Airport,44.45130157470703,-118.18699645996094,3975.0
310052,11OH,heliport,Fayette County Memorial Hospital Heliport,39.547753,-83.427914,977.0
7735,11OK,closed,Beefor Ranch Airport,35.06909,-97.38465,1150.0
7736,11OR,small_airport,Holiday Sky Ranch Airport,43.39350128173828,-123.28500366210938,510.0
7737,11PA,closed,Sherrie John Manor Heliport,40.2626,-77.045799,400.0
45744,11PN,small_airport,Eakin Airport,41.3525,-79.732778,1489.0
7738,11S,small_airport,Sekiu Airport,48.2661018371582,-124.31400299072266,355.0
7739,11TA,closed,Conoco Heliport,29.7894,-95.611099,91.0
7740,11TE,small_airport,Flying M Ranch Airport,32.30009841918945,-97.20449829101562,700.0
7741,11TN,closed,Salem Field,36.474998,-87.366699,425.0
7742,11TS,small_airport,PT Enterprise D&W Ranch Airport,31.6579,-96.4114,526.0
7743,11TX,small_airport,Butler Airport,33.667813,-96.691971,840.0
322468,11UT,small_airport,Flying R Airport,41.2538528,-111.7110611,5060.0
7744,11VA,heliport,Chesapeake General Hospital Heliport,36.741798400878906,-76.24410247802734,21.0
7745,11VG,small_airport,Devil's Reach Landing Airport,38.20940017700195,-77.00060272216797,28.0
7746,11WA,small_airport,Homeport Airport,47.52379989624024,-117.47000122070312,2320.0
7747,11WI,closed,Victory Memorial Hospital Heliport,44.963299,-90.933801,1140.0
7748,11WN,seaplane_base,Diedrich Seaplane Base,43.35419845581055,-89.57119750976562,774.0
329719,11XS,heliport,Speed Shore Company Headquarters Heliport,29.597045,-95.369421,64.0
45923,11Y,small_airport,Flying Feathers Airport,44.061183,-88.194933,940.0
7750,12A,small_airport,Arkavalley Airport,35.17839813,-92.33540344,329.0
7749,12AL,heliport,Goldberg Stagefield Army Heliport,31.416064,-85.463591,362.0
45301,12AR,small_airport,Gibbons Airport,34.515444,-90.973722,178.0
7751,12AZ,small_airport,Ranta Strip,33.853901,-112.653001,1840.0
7752,12CA,small_airport,Faber Vineyards Airport,38.10960006713867,-121.16899871826172,70.0
7753,12CL,small_airport,Newton Field,36.15689849853516,-119.8499984741211,194.0
322230,12CN,small_airport,Richter Airport,39.268306,-122.116689,57.0
7754,12CO,small_airport,Omega 1 STOLport,38.83549880981445,-107.81500244140624,6409.0
7755,12FA,closed,Hi-Acres Airport,28.4786,-81.7145,105.0
7756,12FD,heliport,Osceola Regional Medical Center Heliport,28.298854,-81.409872,59.0
7757,12FL,seaplane_base,Timberlachen Seaplane Base,28.59280014038086,-81.40390014648438,89.0
7758,12GA,heliport,Gwinnett Community Hospital D/B/A Eastside Medical Center Heliport,33.875,-84.0205993652,1065.0
7759,12GE,seaplane_base,Harvest Lake Seaplane Base,31.73080062866211,-81.35970306396484,4.0
7760,12I,seaplane_base,Brookville Reservoir Seaplane Base,39.51029968261719,-85.0,748.0
7761,12IA,small_airport,Plueger Airfield,42.80049896240234,-96.13780212402344,1245.0
7762,12ID,small_airport,Flying B Ranch Landing Strip,44.96799850463867,-114.73300170898438,3647.0
7763,12II,small_airport,Pentecost Airport,39.856272,-84.973464,1020.0
7764,12IL,small_airport,Hawker Airport,41.20000076293945,-88.0167007446289,620.0
7765,12IN,small_airport,J & S Field,38.11859893798828,-87.64749908447266,465.0
7766,12IS,heliport,Mercer County Hospital Heliport,41.206084,-90.759419,729.0
7767,12JY,balloonport,Clinton Elks Lodge Balloonport,40.604587,-74.921538,37.0
7768,12KS,small_airport,Sooter Airport,37.93529891967773,-97.48780059814452,1420.0
7769,12KY,small_airport,John M. Foree Airport,38.46030044555664,-85.1686019897461,853.0
7770,12LA,small_airport,Kml Airport,30.27589988708496,-93.3573989868164,20.0
7771,12LL,closed,Lambdins Field,37.540298,-89.486198,350.0
7772,12LS,small_airport,Hains Airstrip,30.178600311279297,-92.28500366210938,20.0
7773,12MA,heliport,Mellen Street Heliport,42.20709991455078,-71.44270324707031,275.0
7774,12MD,heliport,St. Agnes Health Care Heliport,39.27080154418945,-76.67310333251953,141.0
7775,12ME,small_airport,Ridgeview Airport,44.32229995727539,-69.2072982788086,240.0
7776,12MI,small_airport,John's Airport,43.052551,-83.48977,820.0
7777,12MN,closed,Eastman Seaplane Base,46.480499,-94.281097,1200.0
7778,12MO,closed,Ferguson Farms Airport,38.580601,-93.594704,990.0
7779,12MS,closed,Green Acres Airport,31.088757,-91.318059,300.0
7780,12MT,small_airport,Lincolns Field,48.774200439453125,-110.44200134277344,2931.0
7781,12NC,small_airport,Atlantic Field Marine Corps Outlying Field,34.892099,-76.349029,20.0
7782,12ND,small_airport,Pietschtree Airstrip,48.2952995300293,-101.427001953125,1566.0
7783,12NE,small_airport,Reisig Brothers Airport,41.90660095214844,-103.6999969482422,3985.0
45523,12NH,small_airport,Gile Pond Airport,43.495278,-71.654444,485.0
7784,12NJ,closed,Penske 2 Heliport,40.883999,-74.067919,62.0
7785,12NK,small_airport,Westport Airport,44.15840148925781,-73.43289947509766,276.0
7786,12NM,closed,Columbus Stockyards Airport,31.80835,-107.659401,4017.0
349876,12NR,heliport,Brunswick Novant Medical Center Heliport,34.029945,-78.260572,38.0
7787,12NY,closed,TGP-245 Heliport,42.873402,-75.170998,1440.0
45951,12OA,heliport,ProMedica Defiance Regional Hospital Heliport,41.298199,-84.377387,709.0
7788,12OH,small_airport,McGregor Airfield,39.834773,-84.333486,940.0
7789,12OK,closed,Expressway Airpark,35.541302,-97.453102,1070.0
7790,12OR,small_airport,Skinner Ranch Airport,42.951302,-117.281998,4273.0
7791,12PA,heliport,Helicopter Applicators Inc Heliport,39.8495,-77.184167,612.0
7792,12PN,heliport,WCAU Heliport,40.007112,-75.216197,230.0
7793,12PR,heliport,Villamil-304 Ponce De Leon Heliport,18.42259979248047,-66.05699920654297,148.0
7794,12PS,heliport,Siple Heliport,39.72380065917969,-75.88140106201172,419.0
7795,12S,small_airport,Monument Municipal Airport,44.8317985534668,-119.43000030517578,2323.0
7796,12SC,small_airport,Over the Hill Airport,34.14139938354492,-80.74669647216797,250.0
7797,12T,heliport,Ferris Red Oak Municipal Heliport,32.529866,-96.731122,510.0
7798,12TA,heliport,Channel Two Heliport,29.690200805664062,-95.52770233154295,72.0
7799,12TE,small_airport,Curtis Ranch Field,31.312844,-99.24048,1740.0
7800,12TN,small_airport,Riley Creek Airport,35.823699951171875,-84.53880310058594,750.0
7801,12TS,small_airport,Blo Airport,32.908501,-97.977303,1050.0
347056,12TT,small_airport,D An P Farm Airport,33.593768,-97.100816,771.0
7802,12TX,small_airport,Griffin Airport,30.821253,-98.081024,1235.0
7803,12VA,small_airport,Hop-Along Airport,37.78810119628906,-79.7677993774414,1060.0
7804,12WA,small_airport,Fowlers Nw 40 Airport,47.52069854736328,-117.46299743652344,2313.0
7805,12WI,heliport,Memorial Hospital of Taylor County Heliport,45.13589859008789,-90.3563003540039,1435.0
45905,12WT,closed,Walker Airport,46.911,-117.218667,2450.0
321472,12WV,small_airport,Crazy Horse Airport,38.343301,-82.112149,603.0
45934,12WY,small_airport,Black Diamond Airport,44.45,-108.384667,4400.0
321471,12XA,small_airport,Wood Farm Airfield,32.0393333,-102.3485833,2950.0
7806,12XS,small_airport,Mc Croskey Field,34.954448,-91.837991,253.0
7807,13AK,small_airport,Satterbergs Airport,61.65470123291016,-149.89999389648438,350.0
7808,13AL,heliport,Hatch Stagefield Army Heliport,31.358999252319336,-85.62049865722656,225.0
7809,13AR,heliport,Jrmc Heliport,34.187599182128906,-92.01789855957033,227.0
7810,13AZ,small_airport,Waltenberry Field Ultralightport,33.535,-112.853472222,1213.0
7811,13CA,heliport,MH15 Heaps Peak US Forest Service Heliport,34.235211,-117.154799,6266.0
7812,13CL,small_airport,Maine Prairie Airport,38.38130187988281,-121.8239974975586,40.0
7813,13CO,heliport,Mann Heliport,40.55559921264648,-106.84400177001952,7500.0
22103,13D,heliport,Ponderosa Heliport,42.6291200279,-83.683065176,1017.0
7814,13FA,small_airport,Earle Airpark,29.68928,-81.50689,25.0
7815,13FD,closed,Yelvington Heliport,28.5186,-81.383102,110.0
7816,13FL,heliport,Gator Lake Heliport,28.277826,-82.32045,110.0
7817,13GA,small_airport,Oak Ridge Plantation Airport,31.3666,-83.754898,350.0
7818,13GE,small_airport,Holt Airpark,32.360801696777344,-82.31809997558594,280.0
7819,13IA,small_airport,Hillside Stables Airport,42.04570007324219,-90.19110107421876,760.0
7820,13ID,small_airport,Silva Ranch Airport,44.2666015625,-115.0009994506836,6400.0
7821,13II,heliport,St Joseph Medical Center Heliport,41.07870101928711,-85.14969635009766,845.0
350762,13IL,heliport,Midwest Medical Center Heliport,42.449757,-90.456925,865.0
7822,13IN,small_airport,Gage Airport,40.81529998779297,-84.92769622802734,814.0
7823,13JY,heliport,Hess Port Reading Heliport,40.64440155029297,-74.24530029296875,70.0
7824,13KS,small_airport,Daniel's Landing Airport,37.69779968261719,-97.11029815673828,1325.0
7825,13KY,small_airport,Miles Airport,37.704812,-87.158586,407.0
7826,13LA,heliport,Evergreen Heliport,29.783599853515625,-93.20850372314452,10.0
7827,13LL,heliport,Henry Valve Company Heliport,41.9088890358,-87.87408247590001,640.0
7828,13LS,small_airport,Tee Brad's Airport,29.993900299072266,-92.3855972290039,12.0
7829,13M,balloonport,Aeronut Park Balloonport,42.60419845581055,-83.85859680175781,980.0
7830,13MA,closed,Metropolitan Airport,42.223301,-72.311401,418.0
7831,13ME,small_airport,Socatean Bay Airport,45.77640151977539,-69.8093032836914,1179.0
7832,13MI,heliport,Lee Memorial Hospital Heliport,41.983699798583984,-86.11579895019531,748.0
7833,13MN,small_airport,Melby Airport,46.10079956054688,-95.8313980102539,1250.0
7834,13MO,small_airport,Domeyer Airport,37.67639923095703,-91.7064971923828,1260.0
7835,13MS,small_airport,Greener Pastures Airpark,30.63330078125,-89.66390228271484,180.0
7836,13MT,small_airport,Sorenson Airport,48.52080154418945,-110.11299896240234,2873.0
7837,13N,closed,Trinca Airport,40.966801,-74.780197,600.0
7838,13NC,small_airport,Oak Grove Marine Corps Outlying Field,35.025006,-77.255945,27.0
7839,13NE,small_airport,Hock Airport,40.31669998168945,-100.80899810791016,2777.0
346084,13NH,heliport,Coffin Brook Landing Heliport,43.423889,-71.248722,705.0
7840,13NJ,heliport,Wyeth-Ayerst Research Heliport,40.3651008605957,-74.58290100097656,117.0
7841,13NK,heliport,Quaker Valley Farm Heliport,41.59749984741211,-73.53150177001953,1100.0
7842,13NM,small_airport,Beaverhead Airstrip,33.419437,-108.142216,7378.0
346550,13NR,small_airport,Dusenbury Field,36.297634,-80.16207,646.0
7843,13NY,heliport,Stony Brook University Hospital Heliport,40.909885,-73.11465,190.0
7844,13OH,closed,Rose Field,41.330299,-84.298301,728.0
7845,13OI,heliport,"Cleveland Clinic, Union Hospital Heliport",40.515549,-81.456901,926.0
7846,13OK,heliport,McAlester Regional Health Center Heliport,34.936199,-95.748901,705.0
7847,13OR,small_airport,Aubrey Mountain Airstrip,43.740699768066406,-122.4260025024414,1680.0
7848,13PA,small_airport,Rigrtona Airport,41.68259811401367,-79.4520034790039,1703.0
7849,13PN,small_airport,Richland Acres Ultralightport,40.45429992675781,-75.30460357666016,550.0
7850,13PS,heliport,St. Luke's/Pennstar Flight Center Heliport,40.739200592041016,-75.33390045166016,488.0
7851,13Q,small_airport,Jewett Mesa Airport,34.004229,-108.67992,7681.0
7852,13S,seaplane_base,Lake Louise Seaplane Base,62.282901763916016,-146.5189971923828,2362.0
7853,13SC,closed,Grassy Pond Heliport,35.139198,-81.696404,840.0
7854,13TA,closed,KBMT-TV Heliport,30.073298,-94.133797,32.0
7855,13TE,small_airport,Varisco Airport,30.6560001373291,-96.53829956054688,240.0
7856,13TN,heliport,Bear Mountain Heliport,35.59830093383789,-84.26750183105469,930.0
7857,13TS,small_airport,Van Es Ranch Airport,27.455299377441406,-98.92639923095705,830.0
7858,13TX,closed,Allison Ranch Airport,30.533561,-100.451882,2350.0
7859,13VA,heliport,State Police Area 48 Office Heliport,38.823853,-77.283073,395.0
7860,13VG,heliport,May Heliport,37.307899475097656,-80.10009765625,1430.0
7861,13W,small_airport,Camano Island Airfield,48.25699996948242,-122.43699645996094,145.0
7862,13WA,closed,Fsa - Everett Heliport,47.9365,-122.25,500.0
7863,13WI,small_airport,Nowatzski Field,43.6963996887207,-88.99960327148438,920.0
346847,13XA,small_airport,Flying 5B Ranch Airport,31.951789,-97.834888,1010.0
7864,13XS,heliport,Presbyterian Hospital Of Rockwall Heliport,32.884444,-96.464444,532.0
7865,13Y,small_airport,Littlefork Muni/Hanover Airport,48.41659927,-93.58630371,1145.0
7866,13Z,seaplane_base,Loring Seaplane Base,55.6012992859,-131.636993408,0.0
7867,14AK,small_airport,Four Corners Airport,61.60150146484375,-149.2480010986328,300.0
7868,14AL,heliport,Highbluff Stagefield Army Heliport,31.153499603271484,-85.73370361328125,270.0
7869,14AR,small_airport,Rice-Bell Field Airport,35.0527992249,-90.6750030518,221.0
7870,14AZ,small_airport,Ruby Star Airpark,31.909494,-111.120293,4025.0
7871,14CA,heliport,Hoag Memorial Hospital Heliport,33.625182,-117.930799,94.0
7872,14CL,heliport,Foothill Presbyterian Hospital Heliport,34.133487,-117.870677,730.0
7873,14CO,small_airport,Good Pasture Airport,38.097198486328125,-104.91000366210938,6000.0
7874,14CT,heliport,Mashantucket Pequot Tribal Nation Heliport,41.484699,-71.9729,124.0
7875,14FA,small_airport,Burrs Strip,25.568621,-80.398822,10.0
7876,14FD,closed,Sunshine Farms Airport,29.9491,-81.490402,23.0
7877,14FL,closed,Wells Flying Service Airport,30.873458,-87.170296,240.0
7878,14GA,heliport,Latham Creek Heliport,34.33649826049805,-83.94349670410156,1120.0
7879,14GE,heliport,Stakely Heliport,34.785499572753906,-85.45369720458984,1940.0
7880,14I,small_airport,Bloom Airport,39.633399963378906,-83.7499008178711,1050.0
7881,14ID,small_airport,Peaceful Cove Airport,43.680999755859375,-116.2030029296875,2920.0
7882,14IL,closed,Kewanee Hospital Heliport,41.235298,-89.9309,838.0
7883,14IN,closed,De Motte Airport,41.207,-87.212502,655.0
7884,14IS,heliport,Marshall Browning Hospital Heliport,38.025239,-89.237025,454.0
7885,14KS,small_airport,G & S Space Port Airport,38.26919937133789,-94.90480041503906,940.0
7886,14KY,small_airport,Blue Haven Farm Airport,38.17369842529297,-84.36830139160156,985.0
7887,14L,heliport,Devonshire Area Heliport,34.256882,-118.531352,1012.0
7888,14LA,closed,Killarny Farm Airport,30.841,-91.508202,53.0
7889,14LL,heliport,Gottlieb Heliport,41.91138164349999,-87.843619287,688.0
7890,14LS,heliport,Go Gulf Heliport,30.47330093383789,-91.04769897460938,50.0
7891,14MA,closed,Vergnani Heliport,42.049801,-72.6493,180.0
10266,14ME,small_airport,Ring Hill Airport,44.79125,-69.071479,340.0
7892,14MI,closed,East-West Paris Airport,42.850899,-85.567001,750.0
7893,14MN,heliport,Riverwood Healthcare Center Heliport,46.52920150756836,-93.69920349121094,1224.0
7894,14MO,closed,Stevinson Farm Airport,39.049999,-94.316902,900.0
7895,14MS,small_airport,Rose Field,32.345298767089844,-89.0342025756836,400.0
7896,14MT,small_airport,Holland Ranch Airport,47.05160140991211,-109.0749969482422,4050.0
7897,14N,small_airport,Beltzville Airport,40.844755,-75.634217,899.0
7898,14NC,small_airport,Camp Davis Mcolf Airport,34.516700744628906,-77.55000305175781,60.0
7899,14ND,small_airport,Hagen Private Airport,46.207801818847656,-102.90799713134766,2810.0
7900,14NE,closed,Aaron's Field,40.862499,-98.064201,1825.0
7901,14NH,heliport,Cheshire Medical Center Heliport,42.94889831542969,-72.28970336914062,481.0
7902,14NJ,heliport,Wuerkers New Acres Farm Heliport,39.0092469445,-74.8879516125,22.0
7903,14NK,small_airport,Mountain View Airport,43.34000015258789,-73.47899627685547,243.0
7904,14NY,heliport,Windy's Heliport,40.7975502014,-73.4179000854,222.0
7905,14OH,small_airport,Heilman Airport,40.66889953613281,-83.44349670410156,930.0
7906,14OI,small_airport,Pleasant Home Gliding Club Gliderport,40.9192008972168,-82.11399841308594,1050.0
7907,14OK,closed,Reherman Airport,35.804199,-97.933701,1105.0
7908,14OR,heliport,Air Columbia Heliport,45.71419906616211,-121.51799774169922,100.0
7909,14P,small_airport,Boggs Field,38.82389831542969,-81.34940338134766,927.0
